# timestamp tx ty tz qx qy qz qw
1777473693.838995 -0.530468 0.306469 0.186009 0.037185 0.010942 -0.028323 0.998847
1777473693.844960 -0.530469 0.306471 0.186012 0.037233 0.010946 -0.028318 0.998845
1777473693.846423 -0.530470 0.306458 0.186004 0.037258 0.010938 -0.028318 0.998844
1777473693.847640 -0.530484 0.306444 0.186002 0.037244 0.010944 -0.028351 0.998844
1777473693.849439 -0.530482 0.306432 0.186001 0.037254 0.010950 -0.028373 0.998843
1777473693.850297 -0.530482 0.306415 0.185995 0.037258 0.010960 -0.028297 0.998845
1777473693.851114 -0.530486 0.306417 0.185996 0.037248 0.010970 -0.028331 0.998844
1777473693.852398 -0.530479 0.306421 0.186001 0.037318 0.010897 -0.028300 0.998843
1777473693.853986 -0.530483 0.306423 0.186002 0.037318 0.010912 -0.028303 0.998843
1777473693.855262 -0.530489 0.306434 0.186018 0.037474 0.011031 -0.028323 0.998835
1777473693.856586 -0.530489 0.306426 0.186016 0.037450 0.010990 -0.028323 0.998837
1777473693.867284 -0.530503 0.306414 0.186019 0.037482 0.010984 -0.028338 0.998835
1777473693.868589 -0.530501 0.306407 0.186025 0.037481 0.010982 -0.028352 0.998835
1777473693.869951 -0.530503 0.306386 0.185999 0.037295 0.010827 -0.028301 0.998845
1777473693.870950 -0.530504 0.306397 0.186015 0.037289 0.010893 -0.028324 0.998844
1777473693.874541 -0.530507 0.306448 0.186052 0.037431 0.010965 -0.028354 0.998837
1777473693.875764 -0.530511 0.306442 0.186057 0.037433 0.010929 -0.028387 0.998836
1777473693.877128 -0.530507 0.306438 0.186051 0.037428 0.010947 -0.028398 0.998836
1777473693.878201 -0.530510 0.306430 0.186038 0.037337 0.010861 -0.028345 0.998842
1777473693.880121 -0.530508 0.306444 0.186042 0.037345 0.010861 -0.028363 0.998841
1777473693.882471 -0.530502 0.306453 0.186035 0.037311 0.010901 -0.028318 0.998843
1777473693.889209 -0.530501 0.306458 0.186038 0.037293 0.010872 -0.028319 0.998844
1777473693.890345 -0.530500 0.306472 0.186045 0.037359 0.010919 -0.028364 0.998840
1777473693.891963 -0.530496 0.306470 0.186042 0.037318 0.010936 -0.028332 0.998842
1777473693.892517 -0.530506 0.306461 0.186034 0.037266 0.010990 -0.028354 0.998843
1777473693.896676 -0.530500 0.306461 0.186035 0.037251 0.010975 -0.028350 0.998843
1777473693.898200 -0.530499 0.306456 0.186031 0.037236 0.010971 -0.028329 0.998845
1777473693.898410 -0.530494 0.306468 0.186031 0.037221 0.010973 -0.028321 0.998845
1777473693.898452 -0.530487 0.306473 0.186035 0.037242 0.010929 -0.028317 0.998845
1777473693.898490 -0.530485 0.306480 0.186027 0.037253 0.010960 -0.028303 0.998845
1777473693.899131 -0.530483 0.306485 0.186029 0.037235 0.010968 -0.028317 0.998845
1777473693.904114 -0.530479 0.306479 0.186026 0.037229 0.010970 -0.028297 0.998846
1777473693.905288 -0.530475 0.306479 0.186025 0.037225 0.010967 -0.028316 0.998845
1777473693.906303 -0.530472 0.306476 0.186022 0.037218 0.010967 -0.028301 0.998846
1777473693.907395 -0.530467 0.306483 0.186035 0.037336 0.011049 -0.028332 0.998840
1777473693.909200 -0.530467 0.306471 0.186027 0.037331 0.011032 -0.028309 0.998841
1777473693.910739 -0.530462 0.306467 0.186033 0.037374 0.010983 -0.028352 0.998839
1777473693.912088 -0.530463 0.306458 0.186028 0.037396 0.011023 -0.028374 0.998837
1777473693.913518 -0.530464 0.306449 0.186024 0.037393 0.010999 -0.028311 0.998839
1777473693.914450 -0.530465 0.306442 0.186018 0.037449 0.010992 -0.028368 0.998835
1777473693.915814 -0.530460 0.306434 0.186008 0.037412 0.011084 -0.028377 0.998835
1777473693.922913 -0.530459 0.306429 0.186010 0.037432 0.011064 -0.028374 0.998835
1777473693.926946 -0.530467 0.306417 0.185997 0.037320 0.011037 -0.028300 0.998842
1777473693.927160 -0.530470 0.306419 0.185996 0.037362 0.011037 -0.028330 0.998839
1777473693.927270 -0.530477 0.306419 0.185997 0.037386 0.011008 -0.028290 0.998840
1777473693.927362 -0.530482 0.306421 0.185996 0.037361 0.011013 -0.028299 0.998840
1777473693.930445 -0.530476 0.306430 0.186013 0.037563 0.011108 -0.028382 0.998829
1777473693.930661 -0.530482 0.306420 0.186009 0.037520 0.011074 -0.028367 0.998832
1777473693.930766 -0.530490 0.306410 0.186017 0.037576 0.011009 -0.028399 0.998829
1777473693.931935 -0.530494 0.306400 0.186019 0.037576 0.011029 -0.028433 0.998828
1777473693.932980 -0.530493 0.306370 0.186003 0.037471 0.010960 -0.028344 0.998836
1777473693.937842 -0.530494 0.306381 0.186016 0.037453 0.011013 -0.028378 0.998835
1777473693.939528 -0.530492 0.306385 0.186019 0.037495 0.010966 -0.028340 0.998835
1777473693.940367 -0.530496 0.306389 0.186023 0.037486 0.010955 -0.028326 0.998836
1777473693.942101 -0.530503 0.306394 0.186022 0.037457 0.010941 -0.028340 0.998836
1777473693.942772 -0.530503 0.306388 0.186027 0.037430 0.010968 -0.028332 0.998837
1777473693.944234 -0.530508 0.306386 0.186031 0.037441 0.010926 -0.028332 0.998837
1777473693.945255 -0.530509 0.306380 0.186036 0.037419 0.010916 -0.028333 0.998838
1777473693.946461 -0.530513 0.306383 0.186037 0.037415 0.010900 -0.028339 0.998838
1777473693.947599 -0.530513 0.306390 0.186049 0.037346 0.010917 -0.028334 0.998841
1777473693.948892 -0.530505 0.306397 0.186051 0.037359 0.010899 -0.028308 0.998841
1777473693.958945 -0.530504 0.306408 0.186056 0.037336 0.010878 -0.028278 0.998843
1777473693.960847 -0.530505 0.306422 0.186064 0.037343 0.010893 -0.028342 0.998841
1777473693.962831 -0.530504 0.306422 0.186063 0.037352 0.010870 -0.028317 0.998842
1777473693.964169 -0.530502 0.306430 0.186064 0.037314 0.010901 -0.028302 0.998843
1777473693.965187 -0.530503 0.306433 0.186069 0.037316 0.010887 -0.028299 0.998843
1777473693.966041 -0.530511 0.306453 0.186065 0.037243 0.010832 -0.028311 0.998846
1777473693.967642 -0.530505 0.306447 0.186063 0.037288 0.010809 -0.028269 0.998846
1777473693.968970 -0.530519 0.306443 0.186058 0.037206 0.010882 -0.028288 0.998848
1777473693.971407 -0.530512 0.306445 0.186057 0.037206 0.010866 -0.028291 0.998848
1777473693.971420 -0.530506 0.306442 0.186059 0.037209 0.010881 -0.028285 0.998848
1777473693.976958 -0.530509 0.306443 0.186051 0.037249 0.010857 -0.028300 0.998846
1777473693.979195 -0.530504 0.306445 0.186039 0.037158 0.010982 -0.028298 0.998848
1777473693.980281 -0.530505 0.306448 0.186033 0.037199 0.010979 -0.028288 0.998847
1777473693.982039 -0.530503 0.306449 0.186036 0.037195 0.011000 -0.028306 0.998846
1777473693.983237 -0.530499 0.306459 0.186032 0.037192 0.011005 -0.028292 0.998847
1777473693.984501 -0.530505 0.306472 0.186026 0.037148 0.011069 -0.028220 0.998850
1777473693.986194 -0.530505 0.306476 0.186019 0.037165 0.011091 -0.028232 0.998849
1777473693.987047 -0.530495 0.306471 0.186013 0.037142 0.011089 -0.028238 0.998849
1777473693.988465 -0.530498 0.306475 0.186008 0.037153 0.011096 -0.028223 0.998849
1777473693.993106 -0.530493 0.306461 0.186014 0.037207 0.011012 -0.028317 0.998846
1777473693.997105 -0.530492 0.306456 0.186006 0.037184 0.011050 -0.028311 0.998846
1777473693.998585 -0.530489 0.306447 0.185999 0.037194 0.011016 -0.028278 0.998847
1777473693.999794 -0.530488 0.306453 0.186002 0.037149 0.011048 -0.028302 0.998848
1777473694.000810 -0.530481 0.306459 0.185999 0.037169 0.011035 -0.028276 0.998848
1777473694.002045 -0.530478 0.306459 0.185999 0.037148 0.011026 -0.028271 0.998849
1777473694.003231 -0.530476 0.306465 0.186005 0.037205 0.011090 -0.028295 0.998845
1777473694.003997 -0.530473 0.306455 0.186002 0.037166 0.011119 -0.028273 0.998847
1777473694.004814 -0.530474 0.306443 0.186009 0.037219 0.011033 -0.028330 0.998845
1777473694.005705 -0.530470 0.306437 0.186010 0.037195 0.011051 -0.028334 0.998845
1777473694.007690 -0.530473 0.306428 0.186012 0.037220 0.011080 -0.028284 0.998845
1777473694.013324 -0.530473 0.306430 0.186007 0.037267 0.011002 -0.028319 0.998843
1777473694.015196 -0.530459 0.306436 0.186013 0.037308 0.010966 -0.028301 0.998843
1777473694.016516 -0.530466 0.306437 0.186013 0.037319 0.010969 -0.028292 0.998843
1777473694.018066 -0.530461 0.306440 0.186023 0.037384 0.011027 -0.028321 0.998839
1777473694.023845 -0.530464 0.306433 0.186023 0.037379 0.011025 -0.028329 0.998839
1777473694.024995 -0.530463 0.306434 0.186028 0.037409 0.010991 -0.028318 0.998838
